timestamp,action,confidence,risk,position_size,expected_holding_period,stop_loss,raw_score,label,asset,asset_score,explanation
2025-07-16 20:48:42.551861,HOLD  DOGE,0.06,medium,6.4,1-2 days,4.4%,0.064,NEUTRAL,DOGE,0.064,Neutral sentiment for DOGE.
2025-07-16 20:48:42.551861,HOLD  NIFTY,0.08,low,8.0,14-30 days,1.2%,-0.08,NEUTRAL,NIFTY,-0.08,Neutral sentiment for NIFTY.
2025-07-16 20:48:42.551861,BUY  META,0.2,medium,19.7,1-3 days,1.9%,0.197,BULLISH,META,0.197,Mild positive sentiment for META.
2025-07-16 20:48:42.551861,BUY  XRP,0.17,high,16.8,1 day,5.7%,0.168,BULLISH,XRP,0.168,Mild positive sentiment for XRP.
2025-07-16 20:48:42.551861,BUY  DOWJONES,0.18,medium,17.9,1-3 days,1.7%,0.179,BULLISH,DOWJONES,0.179,Mild positive sentiment for DOWJONES.
2025-07-16 20:48:42.551861,SELL  AAPL,0.2,medium,20.2,0 days (exit now),2.0%,-0.202,BEARISH,AAPL,-0.202,Mild negative sentiment for AAPL.
2025-07-16 20:48:42.551861,HOLD  GSPC,0.05,low,4.6,7-14 days,0.7%,-0.046,NEUTRAL,GSPC,-0.046,Neutral sentiment for GSPC.
2025-07-16 20:48:42.551861,BUY  AMZN,0.32,medium,32.2,3-7 days,1.8%,0.322,BULLISH,AMZN,0.322,Mild positive sentiment for AMZN.
2025-07-16 20:48:42.551861,BUY  SOL,0.32,medium,32.1,3-7 days,3.2%,0.321,BULLISH,SOL,0.321,Mild positive sentiment for SOL.
2025-07-16 20:48:42.551861,HOLD  NFLX,0.0,medium,0.0,2-5 days,4.0%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-16 20:48:42.551861,BUY  MSFT,0.23,medium,22.8,3-7 days,1.0%,0.228,BULLISH,MSFT,0.228,Mild positive sentiment for MSFT.
2025-07-16 20:48:42.551861,BUY  GOOGL,0.31,medium,30.8,5-10 days,1.2%,0.308,BULLISH,GOOGL,0.308,Mild positive sentiment for GOOGL.
2025-07-16 20:48:42.551861,BUY  ETH,0.13,medium,12.7,1-3 days,4.6%,0.127,BULLISH,ETH,0.127,Mild positive sentiment for ETH.
2025-07-16 20:48:42.551861,HOLD  RUT,0.0,medium,0.0,2-5 days,3.1%,0.0,NEUTRAL,RUT,0.0,Neutral sentiment for RUT.
2025-07-16 20:48:42.551861,BUY  TSLA,0.2,high,19.7,1 day,6.2%,0.197,BULLISH,TSLA,0.197,Mild positive sentiment for TSLA.
2025-07-16 20:48:42.551861,HOLD  BTC,0.09,medium,8.8,1-2 days,3.1%,0.088,NEUTRAL,BTC,0.088,Neutral sentiment for BTC.
2025-07-16 20:48:42.551861,HOLD  DOGE,0.06,medium,6.4,1-2 days,4.4%,0.064,NEUTRAL,DOGE,0.064,Neutral sentiment for DOGE.
2025-07-16 20:48:42.551861,HOLD  NIFTY,0.08,low,8.0,14-30 days,1.2%,-0.08,NEUTRAL,NIFTY,-0.08,Neutral sentiment for NIFTY.
2025-07-16 20:48:42.551861,BUY  META,0.2,medium,19.7,1-3 days,1.9%,0.197,BULLISH,META,0.197,Mild positive sentiment for META.
2025-07-16 20:48:42.551861,BUY  XRP,0.17,high,16.8,1 day,5.7%,0.168,BULLISH,XRP,0.168,Mild positive sentiment for XRP.
2025-07-16 20:48:42.551861,BUY  DOWJONES,0.18,medium,17.9,1-3 days,1.7%,0.179,BULLISH,DOWJONES,0.179,Mild positive sentiment for DOWJONES.
2025-07-16 20:48:42.551861,SELL  AAPL,0.2,medium,20.2,0 days (exit now),2.0%,-0.202,BEARISH,AAPL,-0.202,Mild negative sentiment for AAPL.
2025-07-16 20:48:42.551861,HOLD  GSPC,0.05,low,4.6,7-14 days,0.7%,-0.046,NEUTRAL,GSPC,-0.046,Neutral sentiment for GSPC.
2025-07-16 20:48:53.931409,BUY  ETH,0.13,medium,12.7,1-3 days,4.6%,0.127,BULLISH,ETH,0.127,Mild positive sentiment for ETH.
2025-07-16 20:48:53.931409,BUY  AMZN,0.32,medium,32.2,3-7 days,1.8%,0.322,BULLISH,AMZN,0.322,Mild positive sentiment for AMZN.
2025-07-16 20:48:53.931409,BUY  TSLA,0.2,high,19.7,1 day,6.2%,0.197,BULLISH,TSLA,0.197,Mild positive sentiment for TSLA.
2025-07-16 20:48:53.931409,HOLD  DOGE,0.06,medium,6.4,1-2 days,4.4%,0.064,NEUTRAL,DOGE,0.064,Neutral sentiment for DOGE.
2025-07-16 20:48:53.931409,BUY  GOOGL,0.31,medium,30.8,5-10 days,1.2%,0.308,BULLISH,GOOGL,0.308,Mild positive sentiment for GOOGL.
2025-07-16 20:48:53.931409,BUY  DOWJONES,0.18,medium,17.9,1-3 days,1.7%,0.179,BULLISH,DOWJONES,0.179,Mild positive sentiment for DOWJONES.
2025-07-16 20:48:53.931409,HOLD  NIFTY,0.08,low,8.0,14-30 days,1.2%,-0.08,NEUTRAL,NIFTY,-0.08,Neutral sentiment for NIFTY.
2025-07-16 20:48:53.931409,SELL  AAPL,0.2,medium,20.2,0 days (exit now),2.0%,-0.202,BEARISH,AAPL,-0.202,Mild negative sentiment for AAPL.
2025-07-16 20:48:53.931409,BUY  XRP,0.17,high,16.8,1 day,5.7%,0.168,BULLISH,XRP,0.168,Mild positive sentiment for XRP.
2025-07-16 20:48:53.931409,HOLD  NFLX,0.0,medium,0.0,2-5 days,4.0%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-16 20:48:53.931409,BUY  META,0.2,medium,19.7,1-3 days,1.9%,0.197,BULLISH,META,0.197,Mild positive sentiment for META.
2025-07-16 20:48:53.931409,HOLD  BTC,0.09,medium,8.8,1-2 days,3.1%,0.088,NEUTRAL,BTC,0.088,Neutral sentiment for BTC.
2025-07-16 20:48:53.931409,HOLD  GSPC,0.05,low,4.6,7-14 days,0.7%,-0.046,NEUTRAL,GSPC,-0.046,Neutral sentiment for GSPC.
2025-07-16 20:48:53.931409,HOLD  RUT,0.0,medium,0.0,2-5 days,3.1%,0.0,NEUTRAL,RUT,0.0,Neutral sentiment for RUT.
2025-07-16 20:48:53.931409,BUY  SOL,0.32,medium,32.1,3-7 days,3.2%,0.321,BULLISH,SOL,0.321,Mild positive sentiment for SOL.
2025-07-16 20:48:53.931409,BUY  MSFT,0.23,medium,22.8,3-7 days,1.1%,0.228,BULLISH,MSFT,0.228,Mild positive sentiment for MSFT.
2025-07-16 20:48:53.931409,BUY  ETH,0.13,medium,12.7,1-3 days,4.6%,0.127,BULLISH,ETH,0.127,Mild positive sentiment for ETH.
2025-07-16 20:48:53.931409,BUY  AMZN,0.32,medium,32.2,3-7 days,1.8%,0.322,BULLISH,AMZN,0.322,Mild positive sentiment for AMZN.
2025-07-16 20:48:53.931409,BUY  TSLA,0.2,high,19.7,1 day,6.2%,0.197,BULLISH,TSLA,0.197,Mild positive sentiment for TSLA.
2025-07-16 20:48:53.931409,HOLD  DOGE,0.06,medium,6.4,1-2 days,4.4%,0.064,NEUTRAL,DOGE,0.064,Neutral sentiment for DOGE.
2025-07-16 20:48:53.931409,BUY  GOOGL,0.31,medium,30.8,5-10 days,1.2%,0.308,BULLISH,GOOGL,0.308,Mild positive sentiment for GOOGL.
2025-07-16 20:48:53.931409,BUY  DOWJONES,0.18,medium,17.9,1-3 days,1.7%,0.179,BULLISH,DOWJONES,0.179,Mild positive sentiment for DOWJONES.
2025-07-16 20:48:53.931409,HOLD  NIFTY,0.08,low,8.0,14-30 days,1.2%,-0.08,NEUTRAL,NIFTY,-0.08,Neutral sentiment for NIFTY.
2025-07-16 20:48:53.931409,SELL  AAPL,0.2,medium,20.2,0 days (exit now),2.0%,-0.202,BEARISH,AAPL,-0.202,Mild negative sentiment for AAPL.
2025-07-16 20:48:53.931409,BUY  XRP,0.17,high,16.8,1 day,5.7%,0.168,BULLISH,XRP,0.168,Mild positive sentiment for XRP.
2025-07-16 20:48:53.931409,HOLD  NFLX,0.0,medium,0.0,2-5 days,4.0%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-16 20:48:53.931409,BUY  META,0.2,medium,19.7,1-3 days,1.9%,0.197,BULLISH,META,0.197,Mild positive sentiment for META.
2025-07-16 20:48:53.931409,HOLD  BTC,0.09,medium,8.8,1-2 days,3.1%,0.088,NEUTRAL,BTC,0.088,Neutral sentiment for BTC.
2025-07-16 20:48:53.931409,HOLD  GSPC,0.05,low,4.6,7-14 days,0.7%,-0.046,NEUTRAL,GSPC,-0.046,Neutral sentiment for GSPC.
2025-07-16 20:48:53.931409,HOLD  RUT,0.0,medium,0.0,2-5 days,3.1%,0.0,NEUTRAL,RUT,0.0,Neutral sentiment for RUT.
2025-07-16 20:48:53.931409,BUY  SOL,0.32,medium,32.1,3-7 days,3.2%,0.321,BULLISH,SOL,0.321,Mild positive sentiment for SOL.
2025-07-16 20:48:53.931409,BUY  MSFT,0.23,medium,22.8,3-7 days,1.1%,0.228,BULLISH,MSFT,0.228,Mild positive sentiment for MSFT.
2025-07-16 20:48:55.299514,BUY  AMZN,0.32,medium,32.2,3-7 days,1.7%,0.322,BULLISH,AMZN,0.322,Mild positive sentiment for AMZN.
2025-07-16 20:48:55.299514,BUY  SOL,0.32,medium,32.1,3-7 days,3.2%,0.321,BULLISH,SOL,0.321,Mild positive sentiment for SOL.
2025-07-16 20:48:55.299514,HOLD  NFLX,0.0,medium,0.0,2-5 days,4.0%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-16 20:48:55.299514,BUY  MSFT,0.23,medium,22.8,1-3 days,1.7%,0.228,BULLISH,MSFT,0.228,Mild positive sentiment for MSFT.
2025-07-16 20:48:55.299514,BUY  GOOGL,0.31,medium,30.8,5-10 days,1.2%,0.308,BULLISH,GOOGL,0.308,Mild positive sentiment for GOOGL.
2025-07-16 20:48:55.299514,BUY  ETH,0.13,medium,12.7,1-3 days,4.6%,0.127,BULLISH,ETH,0.127,Mild positive sentiment for ETH.
2025-07-16 20:48:55.299514,HOLD  RUT,0.0,medium,0.0,2-5 days,3.1%,0.0,NEUTRAL,RUT,0.0,Neutral sentiment for RUT.
2025-07-16 20:48:55.299514,BUY  TSLA,0.2,high,19.7,1 day,6.3%,0.197,BULLISH,TSLA,0.197,Mild positive sentiment for TSLA.
2025-07-16 20:48:55.299514,HOLD  BTC,0.09,medium,8.8,1-2 days,3.1%,0.088,NEUTRAL,BTC,0.088,Neutral sentiment for BTC.
2025-07-16 20:48:55.299514,HOLD  DOGE,0.06,medium,6.4,1-2 days,4.4%,0.064,NEUTRAL,DOGE,0.064,Neutral sentiment for DOGE.
2025-07-16 20:48:55.299514,HOLD  NIFTY,0.08,low,8.0,14-30 days,1.2%,-0.08,NEUTRAL,NIFTY,-0.08,Neutral sentiment for NIFTY.
2025-07-16 20:48:55.299514,BUY  META,0.2,medium,19.7,1-3 days,1.9%,0.197,BULLISH,META,0.197,Mild positive sentiment for META.
2025-07-16 20:48:55.299514,BUY  XRP,0.17,high,16.8,1 day,5.7%,0.168,BULLISH,XRP,0.168,Mild positive sentiment for XRP.
2025-07-16 20:48:55.299514,BUY  DOWJONES,0.18,medium,17.9,1-3 days,1.7%,0.179,BULLISH,DOWJONES,0.179,Mild positive sentiment for DOWJONES.
2025-07-16 20:48:55.299514,SELL  AAPL,0.2,medium,20.2,0 days (exit now),2.0%,-0.202,BEARISH,AAPL,-0.202,Mild negative sentiment for AAPL.
2025-07-16 20:48:55.299514,HOLD  GSPC,0.05,low,4.6,7-14 days,0.7%,-0.046,NEUTRAL,GSPC,-0.046,Neutral sentiment for GSPC.
2025-07-16 20:48:55.299514,BUY  AMZN,0.32,medium,32.2,3-7 days,1.7%,0.322,BULLISH,AMZN,0.322,Mild positive sentiment for AMZN.
2025-07-16 20:48:55.299514,BUY  SOL,0.32,medium,32.1,3-7 days,3.2%,0.321,BULLISH,SOL,0.321,Mild positive sentiment for SOL.
2025-07-16 20:48:55.299514,HOLD  NFLX,0.0,medium,0.0,2-5 days,4.0%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-16 20:48:55.299514,BUY  MSFT,0.23,medium,22.8,1-3 days,1.7%,0.228,BULLISH,MSFT,0.228,Mild positive sentiment for MSFT.
2025-07-16 20:48:55.299514,BUY  GOOGL,0.31,medium,30.8,5-10 days,1.2%,0.308,BULLISH,GOOGL,0.308,Mild positive sentiment for GOOGL.
2025-07-16 20:48:55.299514,BUY  ETH,0.13,medium,12.7,1-3 days,4.6%,0.127,BULLISH,ETH,0.127,Mild positive sentiment for ETH.
2025-07-16 20:48:55.299514,HOLD  RUT,0.0,medium,0.0,2-5 days,3.1%,0.0,NEUTRAL,RUT,0.0,Neutral sentiment for RUT.
2025-07-16 20:48:55.299514,BUY  TSLA,0.2,high,19.7,1 day,6.3%,0.197,BULLISH,TSLA,0.197,Mild positive sentiment for TSLA.
2025-07-16 20:48:55.299514,HOLD  BTC,0.09,medium,8.8,1-2 days,3.1%,0.088,NEUTRAL,BTC,0.088,Neutral sentiment for BTC.
2025-07-16 20:48:55.299514,HOLD  DOGE,0.06,medium,6.4,1-2 days,4.4%,0.064,NEUTRAL,DOGE,0.064,Neutral sentiment for DOGE.
2025-07-16 20:48:55.299514,HOLD  NIFTY,0.08,low,8.0,14-30 days,1.2%,-0.08,NEUTRAL,NIFTY,-0.08,Neutral sentiment for NIFTY.
2025-07-16 20:48:55.299514,BUY  META,0.2,medium,19.7,1-3 days,1.9%,0.197,BULLISH,META,0.197,Mild positive sentiment for META.
2025-07-16 20:48:55.299514,BUY  XRP,0.17,high,16.8,1 day,5.7%,0.168,BULLISH,XRP,0.168,Mild positive sentiment for XRP.
2025-07-16 20:48:55.299514,BUY  DOWJONES,0.18,medium,17.9,1-3 days,1.7%,0.179,BULLISH,DOWJONES,0.179,Mild positive sentiment for DOWJONES.
2025-07-16 20:48:55.299514,SELL  AAPL,0.2,medium,20.2,0 days (exit now),2.0%,-0.202,BEARISH,AAPL,-0.202,Mild negative sentiment for AAPL.
2025-07-16 20:48:55.299514,HOLD  GSPC,0.05,low,4.6,7-14 days,0.7%,-0.046,NEUTRAL,GSPC,-0.046,Neutral sentiment for GSPC.
2025-07-16 20:49:06.861125,BUY  ETH,0.13,medium,12.6,1-3 days,4.6%,0.126,BULLISH,ETH,0.126,Mild positive sentiment for ETH.
2025-07-16 20:49:06.861125,BUY  AMZN,0.39,medium,38.7,3-7 days,2.0%,0.387,BULLISH,AMZN,0.387,Mild positive sentiment for AMZN.
2025-07-16 20:49:06.861125,BUY  TSLA,0.16,high,15.8,1 day,6.1%,0.158,BULLISH,TSLA,0.158,Mild positive sentiment for TSLA.
2025-07-16 20:49:06.861125,HOLD  DOGE,0.01,medium,0.8,2-5 days,4.4%,-0.008,NEUTRAL,DOGE,-0.008,Neutral sentiment for DOGE.
2025-07-16 20:49:06.861125,BUY  GOOGL,0.29,medium,29.4,3-7 days,1.1%,0.294,BULLISH,GOOGL,0.294,Mild positive sentiment for GOOGL.
2025-07-16 20:49:06.861125,BUY  DOWJONES,0.17,medium,17.0,1-3 days,1.7%,0.17,BULLISH,DOWJONES,0.17,Mild positive sentiment for DOWJONES.
2025-07-16 20:49:06.861125,HOLD  NIFTY,0.03,low,2.6,7-14 days,1.2%,0.026,NEUTRAL,NIFTY,0.026,Neutral sentiment for NIFTY.
2025-07-16 20:49:06.861125,SELL  AAPL,0.18,medium,17.5,0 days (exit now),1.9%,-0.175,BEARISH,AAPL,-0.175,Mild negative sentiment for AAPL.
2025-07-16 20:49:06.861125,BUY  XRP,0.21,high,21.0,1 day,5.7%,0.21,BULLISH,XRP,0.21,Mild positive sentiment for XRP.
2025-07-16 20:49:06.861125,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-16 20:49:06.861125,BUY  META,0.23,medium,22.9,1-3 days,1.9%,0.229,BULLISH,META,0.229,Mild positive sentiment for META.
2025-07-16 20:49:06.861125,HOLD  BTC,0.08,medium,8.5,1-2 days,3.1%,0.085,NEUTRAL,BTC,0.085,Neutral sentiment for BTC.
2025-07-16 20:49:06.861125,HOLD  GSPC,0.08,low,7.7,14-30 days,0.7%,0.077,NEUTRAL,GSPC,0.077,Neutral sentiment for GSPC.
2025-07-16 20:49:06.861125,HOLD  RUT,0.0,medium,0.0,2-5 days,3.1%,0.0,NEUTRAL,RUT,0.0,Neutral sentiment for RUT.
2025-07-16 20:49:06.861125,BUY  SOL,0.29,medium,28.7,1-3 days,3.2%,0.287,BULLISH,SOL,0.287,Mild positive sentiment for SOL.
2025-07-16 20:49:06.861125,BUY  MSFT,0.25,medium,24.5,3-7 days,1.1%,0.245,BULLISH,MSFT,0.245,Mild positive sentiment for MSFT.
2025-07-16 20:49:06.861125,BUY  ETH,0.13,medium,12.6,1-3 days,4.6%,0.126,BULLISH,ETH,0.126,Mild positive sentiment for ETH.
2025-07-16 20:49:06.861125,BUY  AMZN,0.39,medium,38.7,3-7 days,2.0%,0.387,BULLISH,AMZN,0.387,Mild positive sentiment for AMZN.
2025-07-16 20:49:06.861125,BUY  TSLA,0.16,high,15.8,1 day,6.1%,0.158,BULLISH,TSLA,0.158,Mild positive sentiment for TSLA.
2025-07-16 20:49:06.861125,HOLD  DOGE,0.01,medium,0.8,2-5 days,4.4%,-0.008,NEUTRAL,DOGE,-0.008,Neutral sentiment for DOGE.
2025-07-16 20:49:06.861125,BUY  GOOGL,0.29,medium,29.4,3-7 days,1.1%,0.294,BULLISH,GOOGL,0.294,Mild positive sentiment for GOOGL.
2025-07-16 20:49:06.861125,BUY  DOWJONES,0.17,medium,17.0,1-3 days,1.7%,0.17,BULLISH,DOWJONES,0.17,Mild positive sentiment for DOWJONES.
2025-07-16 20:49:06.861125,HOLD  NIFTY,0.03,low,2.6,7-14 days,1.2%,0.026,NEUTRAL,NIFTY,0.026,Neutral sentiment for NIFTY.
2025-07-16 20:49:06.861125,SELL  AAPL,0.18,medium,17.5,0 days (exit now),1.9%,-0.175,BEARISH,AAPL,-0.175,Mild negative sentiment for AAPL.
2025-07-16 20:49:06.861125,BUY  XRP,0.21,high,21.0,1 day,5.7%,0.21,BULLISH,XRP,0.21,Mild positive sentiment for XRP.
2025-07-16 20:49:06.861125,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-16 20:49:06.861125,BUY  META,0.23,medium,22.9,1-3 days,1.9%,0.229,BULLISH,META,0.229,Mild positive sentiment for META.
2025-07-16 20:49:06.861125,HOLD  BTC,0.08,medium,8.5,1-2 days,3.1%,0.085,NEUTRAL,BTC,0.085,Neutral sentiment for BTC.
2025-07-16 20:49:06.861125,HOLD  GSPC,0.08,low,7.7,14-30 days,0.7%,0.077,NEUTRAL,GSPC,0.077,Neutral sentiment for GSPC.
2025-07-16 20:49:06.861125,HOLD  RUT,0.0,medium,0.0,2-5 days,3.1%,0.0,NEUTRAL,RUT,0.0,Neutral sentiment for RUT.
2025-07-16 20:49:06.861125,BUY  SOL,0.29,medium,28.7,1-3 days,3.2%,0.287,BULLISH,SOL,0.287,Mild positive sentiment for SOL.
2025-07-16 20:49:06.861125,BUY  MSFT,0.25,medium,24.5,3-7 days,1.1%,0.245,BULLISH,MSFT,0.245,Mild positive sentiment for MSFT.
2025-07-16 20:49:07.977228,STRONG BUY  AMZN,0.41,medium,41.4,3-7 days,2.0%,0.414,BULLISH,AMZN,0.414,Strong positive sentiment for AMZN across sources.
2025-07-16 20:49:07.977228,BUY  SOL,0.27,medium,27.2,1-3 days,3.2%,0.272,BULLISH,SOL,0.272,Mild positive sentiment for SOL.
2025-07-16 20:49:07.977228,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-16 20:49:07.977228,BUY  MSFT,0.26,medium,25.5,3-7 days,1.1%,0.255,BULLISH,MSFT,0.255,Mild positive sentiment for MSFT.
2025-07-16 20:49:07.977228,BUY  GOOGL,0.29,medium,28.5,3-7 days,1.3%,0.285,BULLISH,GOOGL,0.285,Mild positive sentiment for GOOGL.
2025-07-16 20:49:07.977228,BUY  ETH,0.13,medium,12.6,1-3 days,4.6%,0.126,BULLISH,ETH,0.126,Mild positive sentiment for ETH.
2025-07-16 20:49:07.977228,HOLD  RUT,0.0,medium,0.0,2-5 days,3.1%,0.0,NEUTRAL,RUT,0.0,Neutral sentiment for RUT.
2025-07-16 20:49:07.977228,BUY  TSLA,0.14,high,13.7,1 day,6.1%,0.137,BULLISH,TSLA,0.137,Mild positive sentiment for TSLA.
2025-07-16 20:49:07.977228,HOLD  BTC,0.08,medium,8.3,1-2 days,3.1%,0.083,NEUTRAL,BTC,0.083,Neutral sentiment for BTC.
2025-07-16 20:49:07.977228,HOLD  DOGE,0.03,medium,3.2,1-2 days,4.4%,-0.032,NEUTRAL,DOGE,-0.032,Neutral sentiment for DOGE.
2025-07-16 20:49:07.977228,HOLD  NIFTY,0.06,low,6.1,14-30 days,1.2%,0.061,NEUTRAL,NIFTY,0.061,Neutral sentiment for NIFTY.
2025-07-16 20:49:07.977228,BUY  META,0.24,medium,24.4,1-3 days,1.9%,0.244,BULLISH,META,0.244,Mild positive sentiment for META.
2025-07-16 20:49:07.977228,BUY  XRP,0.23,high,22.9,1 day,5.7%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-16 20:49:07.977228,BUY  DOWJONES,0.17,medium,16.6,1-3 days,1.7%,0.166,BULLISH,DOWJONES,0.166,Mild positive sentiment for DOWJONES.
2025-07-16 20:49:07.977228,SELL  AAPL,0.16,medium,16.5,0 days (exit now),2.0%,-0.165,BEARISH,AAPL,-0.165,Mild negative sentiment for AAPL.
2025-07-16 20:49:07.977228,BUY  GSPC,0.12,low,12.4,3-7 days,0.7%,0.124,BULLISH,GSPC,0.124,Mild positive sentiment for GSPC.
2025-07-16 20:49:07.977228,STRONG BUY  AMZN,0.41,medium,41.4,3-7 days,2.0%,0.414,BULLISH,AMZN,0.414,Strong positive sentiment for AMZN across sources.
2025-07-16 20:49:07.977228,BUY  SOL,0.27,medium,27.2,1-3 days,3.2%,0.272,BULLISH,SOL,0.272,Mild positive sentiment for SOL.
2025-07-16 20:49:07.977228,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-16 20:49:07.977228,BUY  MSFT,0.26,medium,25.5,3-7 days,1.1%,0.255,BULLISH,MSFT,0.255,Mild positive sentiment for MSFT.
2025-07-16 20:49:07.977228,BUY  GOOGL,0.29,medium,28.5,3-7 days,1.3%,0.285,BULLISH,GOOGL,0.285,Mild positive sentiment for GOOGL.
2025-07-16 20:49:07.977228,BUY  ETH,0.13,medium,12.6,1-3 days,4.6%,0.126,BULLISH,ETH,0.126,Mild positive sentiment for ETH.
2025-07-16 20:49:07.977228,HOLD  RUT,0.0,medium,0.0,2-5 days,3.1%,0.0,NEUTRAL,RUT,0.0,Neutral sentiment for RUT.
2025-07-16 20:49:07.977228,BUY  TSLA,0.14,high,13.7,1 day,6.1%,0.137,BULLISH,TSLA,0.137,Mild positive sentiment for TSLA.
2025-07-16 20:49:07.977228,HOLD  BTC,0.08,medium,8.3,1-2 days,3.1%,0.083,NEUTRAL,BTC,0.083,Neutral sentiment for BTC.
2025-07-16 20:49:07.977228,HOLD  DOGE,0.03,medium,3.2,1-2 days,4.4%,-0.032,NEUTRAL,DOGE,-0.032,Neutral sentiment for DOGE.
2025-07-16 20:49:07.977228,HOLD  NIFTY,0.06,low,6.1,14-30 days,1.2%,0.061,NEUTRAL,NIFTY,0.061,Neutral sentiment for NIFTY.
2025-07-16 20:49:07.977228,BUY  META,0.24,medium,24.4,1-3 days,1.9%,0.244,BULLISH,META,0.244,Mild positive sentiment for META.
2025-07-16 20:49:07.977228,BUY  XRP,0.23,high,22.9,1 day,5.7%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-16 20:49:07.977228,BUY  DOWJONES,0.17,medium,16.6,1-3 days,1.7%,0.166,BULLISH,DOWJONES,0.166,Mild positive sentiment for DOWJONES.
2025-07-16 20:49:07.977228,SELL  AAPL,0.16,medium,16.5,0 days (exit now),2.0%,-0.165,BEARISH,AAPL,-0.165,Mild negative sentiment for AAPL.
2025-07-16 20:49:07.977228,BUY  GSPC,0.12,low,12.4,3-7 days,0.7%,0.124,BULLISH,GSPC,0.124,Mild positive sentiment for GSPC.
2025-07-16 20:49:20.006858,BUY  ETH,0.13,medium,12.6,1-3 days,4.6%,0.126,BULLISH,ETH,0.126,Mild positive sentiment for ETH.
2025-07-16 20:49:20.006858,STRONG BUY  AMZN,0.41,medium,41.4,3-7 days,1.9%,0.414,BULLISH,AMZN,0.414,Strong positive sentiment for AMZN across sources.
2025-07-16 20:49:20.006858,BUY  TSLA,0.14,high,13.7,1 day,6.1%,0.137,BULLISH,TSLA,0.137,Mild positive sentiment for TSLA.
2025-07-16 20:49:20.006858,HOLD  DOGE,0.03,medium,3.2,1-2 days,4.4%,-0.032,NEUTRAL,DOGE,-0.032,Neutral sentiment for DOGE.
2025-07-16 20:49:20.006858,BUY  GOOGL,0.29,medium,28.5,3-7 days,1.1%,0.285,BULLISH,GOOGL,0.285,Mild positive sentiment for GOOGL.
2025-07-16 20:49:20.006858,BUY  DOWJONES,0.17,medium,16.6,1-3 days,1.7%,0.166,BULLISH,DOWJONES,0.166,Mild positive sentiment for DOWJONES.
2025-07-16 20:49:20.006858,HOLD  NIFTY,0.06,low,6.1,14-30 days,1.2%,0.061,NEUTRAL,NIFTY,0.061,Neutral sentiment for NIFTY.
2025-07-16 20:49:20.006858,SELL  AAPL,0.16,medium,16.5,0 days (exit now),1.9%,-0.165,BEARISH,AAPL,-0.165,Mild negative sentiment for AAPL.
2025-07-16 20:49:20.006858,BUY  XRP,0.23,high,22.9,1 day,5.7%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-16 20:49:20.006858,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-16 20:49:20.006858,BUY  META,0.24,medium,24.4,1-3 days,1.9%,0.244,BULLISH,META,0.244,Mild positive sentiment for META.
2025-07-16 20:49:20.006858,HOLD  BTC,0.08,medium,8.3,1-2 days,3.1%,0.083,NEUTRAL,BTC,0.083,Neutral sentiment for BTC.
2025-07-16 20:49:20.006858,BUY  GSPC,0.12,low,12.4,3-7 days,0.7%,0.124,BULLISH,GSPC,0.124,Mild positive sentiment for GSPC.
2025-07-16 20:49:20.006858,HOLD  RUT,0.0,medium,0.0,2-5 days,3.1%,0.0,NEUTRAL,RUT,0.0,Neutral sentiment for RUT.
2025-07-16 20:49:20.006858,BUY  SOL,0.27,medium,27.2,1-3 days,3.2%,0.272,BULLISH,SOL,0.272,Mild positive sentiment for SOL.
2025-07-16 20:49:20.006858,BUY  MSFT,0.26,medium,25.5,3-7 days,1.1%,0.255,BULLISH,MSFT,0.255,Mild positive sentiment for MSFT.
2025-07-16 20:49:20.006858,BUY  ETH,0.13,medium,12.6,1-3 days,4.6%,0.126,BULLISH,ETH,0.126,Mild positive sentiment for ETH.
2025-07-16 20:49:20.006858,STRONG BUY  AMZN,0.41,medium,41.4,3-7 days,1.9%,0.414,BULLISH,AMZN,0.414,Strong positive sentiment for AMZN across sources.
